content_type,content_category,dates,sentiment,score
audio,food,"2020-11-27 00:00:00",negative,15
audio,food,"2020-06-18 00:00:00",positive,75
audio,food,"2021-01-08 00:00:00",negative,15
audio,food,"2021-06-15 00:00:00",positive,72
audio,food,"2020-08-20 00:00:00",positive,75
video,tennis,"2020-07-08 00:00:00",positive,30
video,tennis,"2020-08-17 00:00:00",positive,30
video,tennis,"2021-04-18 00:00:00",positive,70
video,tennis,"2021-01-06 00:00:00",positive,70
video,tennis,"2021-03-10 00:00:00",positive,30
video,tennis,"2021-03-08 00:00:00",positive,70
GIF,science,"2020-08-15 00:00:00",neutral,20
GIF,science,"2020-09-22 00:00:00",neutral,20
audio,soccer,"2020-07-21 00:00:00",positive,70
audio,soccer,"2021-06-04 00:00:00",positive,70
audio,soccer,"2021-04-13 00:00:00",negative,15
GIF,food,"2021-04-13 00:00:00",positive,60
GIF,food,"2021-03-27 00:00:00",positive,60
GIF,food,"2020-08-12 00:00:00",positive,75
GIF,food,"2021-01-11 00:00:00",positive,30
GIF,food,"2020-10-15 00:00:00",positive,70
GIF,food,"2021-04-13 00:00:00",positive,60
GIF,food,"2020-11-15 00:00:00",positive,70
GIF,food,"2021-02-07 00:00:00",positive,75
GIF,food,"2021-04-20 00:00:00",positive,75
GIF,food,"2020-09-18 00:00:00",positive,70
GIF,food,"2020-07-03 00:00:00",positive,60
audio,travel,"2020-09-25 00:00:00",negative,12
audio,travel,"2020-06-19 00:00:00",negative,12
audio,travel,"2021-05-09 00:00:00",positive,75
audio,travel,"2020-12-13 00:00:00",positive,75
audio,travel,"2020-10-19 00:00:00",negative,12
audio,travel,"2021-04-23 00:00:00",positive,75
audio,travel,"2020-08-03 00:00:00",negative,15
audio,travel,"2020-11-10 00:00:00",positive,75
audio,travel,"2021-01-12 00:00:00",negative,12
audio,travel,"2021-06-06 00:00:00",positive,75
audio,travel,"2021-05-02 00:00:00",negative,12
audio,travel,"2020-11-30 00:00:00",positive,65
audio,travel,"2021-04-21 00:00:00",negative,0
audio,travel,"2020-09-25 00:00:00",positive,70
audio,travel,"2021-03-07 00:00:00",negative,15
audio,travel,"2021-01-27 00:00:00",positive,65
audio,travel,"2020-12-10 00:00:00",negative,0
audio,travel,"2020-10-31 00:00:00",positive,72
video,dogs,"2020-11-30 00:00:00",negative,10
video,dogs,"2020-12-17 00:00:00",negative,15
video,dogs,"2020-11-04 00:00:00",negative,10
video,dogs,"2021-03-06 00:00:00",negative,15
video,dogs,"2020-11-29 00:00:00",negative,15
video,dogs,"2020-11-17 00:00:00",negative,10
audio,education,"2020-11-10 00:00:00",negative,10
audio,education,"2020-10-11 00:00:00",negative,10
audio,education,"2021-02-28 00:00:00",positive,75
audio,education,"2021-01-12 00:00:00",positive,72
photo,veganism,"2021-06-08 00:00:00",neutral,20
GIF,veganism,"2020-11-16 00:00:00",negative,12
GIF,veganism,"2021-05-03 00:00:00",positive,60
GIF,veganism,"2021-01-18 00:00:00",negative,12
GIF,veganism,"2021-04-16 00:00:00",positive,70
GIF,veganism,"2020-12-03 00:00:00",negative,12
audio,Animals,"2020-08-15 00:00:00",negative,5
audio,Animals,"2021-01-06 00:00:00",negative,5
video,fitness,"2021-04-30 00:00:00",negative,0
video,fitness,"2021-02-24 00:00:00",positive,60
video,fitness,"2020-10-12 00:00:00",positive,75
video,fitness,"2021-05-05 00:00:00",negative,0
video,fitness,"2021-02-04 00:00:00",positive,60
GIF,education,"2021-05-24 00:00:00",neutral,20
GIF,education,"2020-08-29 00:00:00",positive,72
GIF,education,"2020-12-17 00:00:00",positive,72
GIF,education,"2021-01-19 00:00:00",negative,5
GIF,education,"2021-02-22 00:00:00",negative,5
photo,"public speaking","2020-06-20 00:00:00",positive,65
audio,soccer,"2020-08-25 00:00:00",positive,60
audio,animals,"2020-11-23 00:00:00",neutral,35
video,dogs,"2020-11-01 00:00:00",positive,70
video,dogs,"2020-10-24 00:00:00",neutral,20
video,fitness,"2021-04-25 00:00:00",positive,65
audio,culture,"2021-03-12 00:00:00",positive,30
audio,culture,"2020-11-08 00:00:00",positive,30
audio,culture,"2020-07-11 00:00:00",negative,10
audio,culture,"2021-03-12 00:00:00",positive,60
audio,culture,"2021-01-10 00:00:00",negative,10
audio,culture,"2020-08-03 00:00:00",negative,10
audio,culture,"2021-05-09 00:00:00",positive,30
video,"healthy eating","2020-09-10 00:00:00",positive,45
video,"healthy eating","2020-07-12 00:00:00",positive,45
photo,fitness,"2020-08-03 00:00:00",positive,72
photo,fitness,"2020-12-30 00:00:00",positive,72
photo,fitness,"2021-05-21 00:00:00",positive,72
photo,fitness,"2020-07-07 00:00:00",positive,72
photo,fitness,"2021-05-13 00:00:00",positive,72
photo,fitness,"2020-10-25 00:00:00",positive,72
audio,studying,"2020-10-30 00:00:00",negative,0
audio,studying,"2021-06-11 00:00:00",negative,0
audio,studying,"2020-10-08 00:00:00",negative,10
audio,studying,"2021-05-03 00:00:00",negative,0
video,"healthy eating","2021-01-09 00:00:00",negative,10
video,"healthy eating","2020-09-02 00:00:00",negative,10
GIF,fitness,"2020-06-30 00:00:00",neutral,20
GIF,fitness,"2020-07-10 00:00:00",neutral,20
GIF,fitness,"2021-02-08 00:00:00",positive,50
GIF,fitness,"2020-11-30 00:00:00",positive,70
video,veganism,"2021-02-10 00:00:00",negative,12
GIF,fitness,"2021-03-08 00:00:00",negative,0
audio,veganism,"2020-09-16 00:00:00",positive,72
audio,veganism,"2021-02-07 00:00:00",positive,72
audio,veganism,"2021-01-28 00:00:00",positive,72
audio,veganism,"2021-04-29 00:00:00",positive,72
audio,culture,"2020-08-24 00:00:00",positive,70
audio,culture,"2021-04-17 00:00:00",positive,65
audio,"healthy eating","2020-11-23 00:00:00",negative,5
audio,"healthy eating","2020-06-19 00:00:00",positive,72
audio,"healthy eating","2020-10-03 00:00:00",negative,5
photo,technology,"2020-10-31 00:00:00",negative,5
photo,technology,"2020-07-04 00:00:00",negative,5
photo,technology,"2021-02-09 00:00:00",positive,75
photo,technology,"2021-05-17 00:00:00",negative,5
photo,technology,"2021-04-04 00:00:00",negative,15
photo,technology,"2021-03-23 00:00:00",positive,75
photo,technology,"2020-11-02 00:00:00",negative,5
photo,technology,"2020-07-04 00:00:00",negative,5
photo,technology,"2020-09-27 00:00:00",positive,75
photo,technology,"2020-07-23 00:00:00",negative,12
photo,technology,"2021-05-16 00:00:00",positive,65
photo,technology,"2021-02-08 00:00:00",negative,5
photo,technology,"2020-10-07 00:00:00",negative,12
GIF,food,"2020-12-06 00:00:00",positive,70
GIF,technology,"2020-10-30 00:00:00",positive,50
GIF,technology,"2020-08-21 00:00:00",positive,50
photo,travel,"2021-03-05 00:00:00",negative,10
photo,travel,"2020-06-28 00:00:00",positive,60
photo,travel,"2020-10-05 00:00:00",positive,60
photo,travel,"2020-07-29 00:00:00",negative,12
video,"public speaking","2021-01-30 00:00:00",positive,70
video,"public speaking","2020-07-02 00:00:00",positive,70
video,"public speaking","2021-06-15 00:00:00",positive,30
video,soccer,"2020-12-03 00:00:00",positive,60
video,soccer,"2020-09-09 00:00:00",positive,45
video,soccer,"2021-01-11 00:00:00",positive,45
video,soccer,"2020-09-23 00:00:00",positive,45
video,soccer,"2021-01-22 00:00:00",positive,60
video,soccer,"2020-11-13 00:00:00",positive,45
video,soccer,"2021-02-04 00:00:00",positive,60
photo,travel,"2020-11-16 00:00:00",positive,50
photo,travel,"2020-07-29 00:00:00",positive,50
photo,travel,"2020-09-08 00:00:00",negative,15
photo,travel,"2020-11-20 00:00:00",positive,50
photo,travel,"2020-08-20 00:00:00",negative,15
photo,travel,"2021-03-14 00:00:00",negative,15
photo,travel,"2020-12-11 00:00:00",positive,50
photo,travel,"2020-06-23 00:00:00",negative,15
video,fitness,"2021-04-09 00:00:00",negative,12
video,fitness,"2020-09-09 00:00:00",negative,12
video,fitness,"2020-09-10 00:00:00",positive,72
photo,veganism,"2021-03-15 00:00:00",positive,50
photo,veganism,"2020-10-09 00:00:00",positive,70
photo,veganism,"2020-12-17 00:00:00",positive,50
photo,veganism,"2021-05-31 00:00:00",positive,50
photo,veganism,"2020-12-15 00:00:00",positive,50
photo,veganism,"2021-01-11 00:00:00",positive,70
photo,veganism,"2021-02-25 00:00:00",positive,50
photo,veganism,"2020-08-27 00:00:00",negative,15
photo,veganism,"2020-06-27 00:00:00",positive,70
photo,education,"2021-05-22 00:00:00",positive,30
photo,education,"2020-08-24 00:00:00",positive,30
photo,education,"2020-10-30 00:00:00",positive,70
video,"public speaking","2021-06-09 00:00:00",negative,5
video,"public speaking","2020-08-25 00:00:00",neutral,35
video,"public speaking","2020-12-23 00:00:00",neutral,35
video,"public speaking","2020-11-08 00:00:00",neutral,35
photo,education,"2020-06-25 00:00:00",positive,70
photo,education,"2021-02-12 00:00:00",positive,70
photo,education,"2021-01-28 00:00:00",neutral,35
photo,education,"2020-11-18 00:00:00",positive,70
photo,education,"2021-02-14 00:00:00",negative,10
photo,education,"2021-03-24 00:00:00",neutral,35
photo,education,"2020-12-27 00:00:00",positive,70
photo,science,"2020-09-30 00:00:00",positive,65
photo,science,"2021-04-26 00:00:00",positive,70
photo,science,"2020-11-26 00:00:00",negative,12
photo,science,"2021-01-15 00:00:00",neutral,20
photo,science,"2020-11-05 00:00:00",neutral,20
GIF,studying,"2021-04-08 00:00:00",negative,12
GIF,dogs,"2021-05-22 00:00:00",negative,10
GIF,dogs,"2021-05-16 00:00:00",negative,5
GIF,dogs,"2021-06-08 00:00:00",neutral,35
GIF,dogs,"2020-08-19 00:00:00",negative,10
GIF,dogs,"2021-04-21 00:00:00",positive,30
GIF,dogs,"2021-04-22 00:00:00",negative,5
GIF,dogs,"2021-06-02 00:00:00",positive,30
GIF,dogs,"2021-05-17 00:00:00",positive,30
GIF,dogs,"2020-11-05 00:00:00",positive,45
GIF,dogs,"2021-03-06 00:00:00",negative,10
GIF,dogs,"2021-05-24 00:00:00",negative,10
GIF,dogs,"2020-11-17 00:00:00",positive,30
GIF,dogs,"2021-02-20 00:00:00",positive,45
GIF,dogs,"2020-10-06 00:00:00",positive,45
photo,education,"2020-10-06 00:00:00",negative,10
photo,education,"2021-03-11 00:00:00",negative,10
photo,education,"2021-05-17 00:00:00",positive,65
photo,education,"2020-12-24 00:00:00",positive,65
photo,education,"2021-04-20 00:00:00",negative,10
photo,education,"2020-07-12 00:00:00",positive,65
photo,education,"2020-08-08 00:00:00",neutral,20
photo,education,"2020-07-22 00:00:00",negative,10
audio,animals,"2021-05-11 00:00:00",negative,10
audio,animals,"2020-10-09 00:00:00",negative,10
audio,animals,"2021-01-28 00:00:00",negative,0
audio,animals,"2021-01-18 00:00:00",negative,0
audio,animals,"2021-02-07 00:00:00",negative,10
audio,animals,"2020-12-07 00:00:00",negative,10
audio,animals,"2021-01-09 00:00:00",negative,0
video,food,"2020-11-24 00:00:00",positive,70
video,food,"2020-09-04 00:00:00",negative,0
video,food,"2020-11-02 00:00:00",neutral,20
video,education,"2021-05-28 00:00:00",positive,70
video,education,"2020-06-25 00:00:00",positive,70
video,education,"2021-03-12 00:00:00",positive,45
audio,animals,"2020-08-15 00:00:00",positive,72
audio,animals,"2020-07-02 00:00:00",neutral,35
audio,animals,"2020-10-28 00:00:00",negative,12
audio,animals,"2021-01-17 00:00:00",positive,72
audio,animals,"2020-12-15 00:00:00",negative,12
audio,animals,"2021-01-11 00:00:00",positive,72
audio,animals,"2020-08-24 00:00:00",positive,72
audio,animals,"2020-07-19 00:00:00",negative,12
audio,fitness,"2021-03-14 00:00:00",positive,50
GIF,culture,"2020-09-03 00:00:00",neutral,20
GIF,culture,"2020-06-28 00:00:00",neutral,20
GIF,culture,"2020-10-13 00:00:00",neutral,20
GIF,culture,"2021-05-21 00:00:00",negative,5
GIF,animals,"2020-06-25 00:00:00",positive,70
GIF,animals,"2021-05-13 00:00:00",negative,12
GIF,animals,"2020-07-17 00:00:00",negative,12
GIF,animals,"2020-07-17 00:00:00",positive,70
GIF,animals,"2020-07-17 00:00:00",positive,70
audio,"healthy eating","2020-10-13 00:00:00",positive,65
GIF,culture,"2021-02-17 00:00:00",neutral,35
GIF,culture,"2020-09-26 00:00:00",negative,15
GIF,culture,"2021-05-23 00:00:00",negative,15
GIF,culture,"2021-02-10 00:00:00",neutral,35
GIF,culture,"2020-10-16 00:00:00",positive,72
GIF,culture,"2021-03-20 00:00:00",positive,45
GIF,culture,"2021-05-07 00:00:00",negative,0
photo,studying,"2021-03-16 00:00:00",positive,30
photo,soccer,"2020-10-25 00:00:00",negative,0
audio,travel,"2020-07-08 00:00:00",positive,70
audio,travel,"2020-08-21 00:00:00",positive,30
audio,travel,"2020-07-25 00:00:00",neutral,35
audio,travel,"2021-03-21 00:00:00",positive,65
video,Fitness,"2020-12-18 00:00:00",positive,30
photo,cooking,"2020-09-06 00:00:00",neutral,35
photo,cooking,"2021-03-08 00:00:00",negative,10
photo,cooking,"2020-12-21 00:00:00",negative,10
photo,cooking,"2021-04-11 00:00:00",neutral,35
audio,tennis,"2020-10-27 00:00:00",negative,5
audio,tennis,"2021-02-16 00:00:00",positive,70
audio,"public speaking","2021-06-02 00:00:00",positive,30
audio,"public speaking","2020-09-27 00:00:00",neutral,20
audio,"public speaking","2020-11-01 00:00:00",negative,15
photo,technology,"2021-05-25 00:00:00",negative,5
photo,technology,"2021-01-02 00:00:00",positive,30
photo,technology,"2020-07-31 00:00:00",positive,70
photo,technology,"2020-06-28 00:00:00",positive,30
GIF,studying,"2021-04-23 00:00:00",negative,5
GIF,studying,"2021-03-18 00:00:00",positive,60
GIF,studying,"2020-12-10 00:00:00",negative,5
GIF,studying,"2021-01-14 00:00:00",negative,5
GIF,fitness,"2020-06-30 00:00:00",positive,70
GIF,fitness,"2020-10-08 00:00:00",negative,5
GIF,fitness,"2021-03-25 00:00:00",negative,5
GIF,fitness,"2020-11-14 00:00:00",positive,70
GIF,cooking,"2021-04-22 00:00:00",positive,70
GIF,cooking,"2020-09-02 00:00:00",negative,5
GIF,cooking,"2021-03-03 00:00:00",negative,5
GIF,cooking,"2020-08-07 00:00:00",negative,5
GIF,cooking,"2020-06-24 00:00:00",negative,5
GIF,cooking,"2021-05-21 00:00:00",negative,0
GIF,cooking,"2021-03-22 00:00:00",negative,5
GIF,cooking,"2020-11-12 00:00:00",positive,70
GIF,cooking,"2021-02-09 00:00:00",positive,70
photo,tennis,"2021-01-13 00:00:00",negative,12
photo,tennis,"2021-01-04 00:00:00",negative,12
photo,tennis,"2020-10-29 00:00:00",negative,12
photo,tennis,"2020-11-11 00:00:00",negative,0
photo,tennis,"2020-06-22 00:00:00",negative,12
audio,cooking,"2021-03-10 00:00:00",positive,72
audio,food,"2020-12-08 00:00:00",negative,0
audio,food,"2021-01-18 00:00:00",positive,72
audio,food,"2021-02-15 00:00:00",positive,60
audio,food,"2020-11-10 00:00:00",positive,72
audio,tennis,"2020-12-20 00:00:00",negative,15
GIF,animals,"2021-03-14 00:00:00",positive,50
photo,"healthy eating","2020-07-06 00:00:00",positive,60
photo,"healthy eating","2020-11-03 00:00:00",positive,30
photo,"healthy eating","2020-08-28 00:00:00",positive,60
photo,"healthy eating","2020-09-25 00:00:00",neutral,20
photo,"healthy eating","2020-11-01 00:00:00",neutral,20
photo,"healthy eating","2020-07-10 00:00:00",positive,60
photo,"healthy eating","2020-10-01 00:00:00",positive,60
photo,"healthy eating","2020-11-15 00:00:00",neutral,20
photo,"healthy eating","2020-12-13 00:00:00",positive,30
photo,studying,"2021-04-21 00:00:00",neutral,35
photo,studying,"2020-10-01 00:00:00",neutral,35
photo,studying,"2021-04-05 00:00:00",neutral,35
photo,studying,"2021-03-11 00:00:00",neutral,35
photo,studying,"2021-04-28 00:00:00",positive,75
photo,studying,"2020-12-16 00:00:00",neutral,35
photo,studying,"2021-03-19 00:00:00",positive,75
audio,veganism,"2020-11-20 00:00:00",negative,0
audio,veganism,"2020-12-23 00:00:00",negative,0
audio,veganism,"2021-04-02 00:00:00",negative,0
photo,culture,"2020-08-16 00:00:00",positive,50
photo,culture,"2021-02-09 00:00:00",positive,50
photo,culture,"2021-05-28 00:00:00",positive,45
photo,culture,"2021-01-13 00:00:00",positive,50
photo,culture,"2021-06-14 00:00:00",negative,5
photo,culture,"2020-11-30 00:00:00",positive,50
GIF,food,"2021-06-05 00:00:00",positive,70
video,studying,"2020-06-28 00:00:00",negative,12
video,studying,"2021-01-02 00:00:00",positive,45
video,studying,"2020-10-18 00:00:00",negative,12
video,studying,"2020-07-13 00:00:00",positive,45
video,studying,"2020-11-10 00:00:00",positive,45
video,studying,"2020-10-20 00:00:00",negative,12
GIF,culture,"2020-11-28 00:00:00",positive,45
GIF,culture,"2020-10-07 00:00:00",positive,45
GIF,culture,"2020-11-19 00:00:00",positive,45
GIF,education,"2021-03-31 00:00:00",negative,10
GIF,education,"2021-03-27 00:00:00",positive,65
GIF,education,"2020-10-20 00:00:00",negative,10
GIF,education,"2021-06-16 00:00:00",positive,65
GIF,education,"2020-06-30 00:00:00",negative,10
GIF,education,"2021-05-14 00:00:00",positive,65
GIF,education,"2021-01-03 00:00:00",positive,65
GIF,education,"2020-12-26 00:00:00",positive,65
GIF,veganism,"2020-08-14 00:00:00",negative,10
GIF,veganism,"2021-04-29 00:00:00",negative,10
GIF,veganism,"2020-08-05 00:00:00",negative,10
GIF,veganism,"2021-03-25 00:00:00",positive,50
GIF,veganism,"2020-12-27 00:00:00",negative,10
GIF,veganism,"2021-03-20 00:00:00",positive,50
GIF,veganism,"2020-11-02 00:00:00",positive,50
GIF,tennis,"2021-02-24 00:00:00",neutral,35
GIF,animals,"2020-09-11 00:00:00",positive,50
GIF,animals,"2020-07-17 00:00:00",negative,0
GIF,animals,"2020-12-06 00:00:00",negative,5
photo,dogs,"2020-06-27 00:00:00",positive,50
photo,dogs,"2020-08-23 00:00:00",negative,15
photo,dogs,"2021-02-16 00:00:00",negative,15
GIF,soccer,"2021-03-08 00:00:00",positive,45
GIF,soccer,"2021-05-12 00:00:00",positive,45
video,Fitness,"2021-02-23 00:00:00",negative,12
video,Fitness,"2020-08-23 00:00:00",negative,12
video,Fitness,"2020-08-16 00:00:00",negative,12
video,Fitness,"2020-10-18 00:00:00",negative,12
video,Fitness,"2020-07-24 00:00:00",negative,12
video,Fitness,"2021-03-24 00:00:00",negative,12
audio,tennis,"2020-09-12 00:00:00",positive,50
audio,tennis,"2021-06-13 00:00:00",negative,10
audio,tennis,"2020-11-06 00:00:00",positive,50
audio,tennis,"2021-05-18 00:00:00",negative,10
audio,tennis,"2020-10-23 00:00:00",neutral,35
audio,tennis,"2021-01-11 00:00:00",neutral,35
audio,cooking,"2020-12-03 00:00:00",positive,70
audio,cooking,"2021-06-06 00:00:00",positive,70
audio,cooking,"2020-11-18 00:00:00",positive,70
audio,cooking,"2021-03-26 00:00:00",positive,30
audio,"public speaking","2021-03-22 00:00:00",positive,45
audio,"public speaking","2020-07-04 00:00:00",positive,45
audio,"public speaking","2021-04-08 00:00:00",positive,72
audio,"public speaking","2021-04-30 00:00:00",positive,45
GIF,food,"2021-02-20 00:00:00",negative,0
GIF,food,"2020-10-22 00:00:00",negative,0
GIF,food,"2020-12-29 00:00:00",negative,0
video,fitness,"2020-12-12 00:00:00",negative,5
video,fitness,"2020-11-15 00:00:00",positive,30
video,fitness,"2021-01-12 00:00:00",positive,72
video,fitness,"2020-08-18 00:00:00",positive,30
video,fitness,"2021-05-15 00:00:00",positive,45
video,fitness,"2021-03-15 00:00:00",positive,45
video,fitness,"2021-02-15 00:00:00",negative,5
video,fitness,"2020-07-18 00:00:00",negative,5
video,fitness,"2021-05-20 00:00:00",positive,72
video,fitness,"2021-05-05 00:00:00",positive,30
video,education,"2020-12-30 00:00:00",positive,72
video,education,"2021-01-29 00:00:00",positive,72
video,science,"2020-07-23 00:00:00",negative,10
video,cooking,"2021-01-23 00:00:00",neutral,35
GIF,cooking,"2020-08-14 00:00:00",negative,12
GIF,cooking,"2021-02-04 00:00:00",positive,65
GIF,cooking,"2020-10-28 00:00:00",positive,65
GIF,cooking,"2020-12-08 00:00:00",negative,12
